VARIABLES="Frequency (rad/s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Excitation force - beta =   0.000 deg",I=    20,F=POINT
 1.8105  0.200906E+06  0.196029E+05  0.108164E+06  0.130527E+06  0.799070E+07  0.542634E+08  -12.08   63.22 -179.98   88.26 -125.06 -172.01
 1.9053  0.531878E+06  0.575051E+06  0.203384E+06  0.170367E+07  0.760081E+07  0.119777E+08  -82.60   84.09   13.15   83.69  -20.31  174.92
 2.0000  0.104508E+06  0.236449E+06  0.390537E+05  0.730958E+06  0.401120E+07  0.293829E+08 -175.32  102.37  111.88   98.18  107.43  -10.93
Zone t="Excitation force - beta = 140.000 deg",I=    20,F=POINT
 0.2000  0.151175E+07  0.210514E+07  0.384071E+08  0.675957E+06  0.237442E+09  0.109830E+08   90.02  -89.92   -1.83   90.08   90.02 -180.00
 0.2947  0.299096E+07  0.448088E+07  0.316079E+08  0.512750E+06  0.441268E+09  0.503705E+08   89.82  -89.28   -7.04   90.75   89.82 -179.98
 0.3895  0.428631E+07  0.733849E+07  0.245574E+08  0.115702E+07  0.587694E+09  0.145799E+09   87.62  -86.58  -16.12  -86.89   87.56 -179.66
 0.4842  0.479526E+07  0.936322E+07  0.176432E+08  0.454135E+07  0.615987E+09  0.317169E+09   80.13  -79.89  -27.05  -80.59   79.42 -177.72
 0.5789  0.426158E+07  0.829480E+07  0.102572E+08  0.718287E+07  0.563602E+09  0.529356E+09   67.05  -69.08  -39.25  -70.98   64.19 -171.13
 0.6737  0.212680E+07  0.375946E+07  0.380362E+07  0.506597E+07  0.462927E+09  0.596868E+09   39.25  -48.42  -62.25  -54.75   48.01 -160.08
 0.7684  0.260867E+07  0.250256E+07  0.105113E+07  0.332908E+07  0.265409E+09  0.388494E+09  -71.27   88.93  173.95   85.87   31.94 -149.38
 0.8632  0.467401E+07  0.455447E+07  0.225421E+07  0.914168E+07  0.718559E+08  0.558759E+08  -96.90  112.01  119.01  110.59   -3.63  -87.59
 0.9579  0.281908E+07  0.248875E+07  0.151825E+07  0.683292E+07  0.715543E+08  0.224908E+09 -121.97  114.81   84.73  112.02 -144.68   16.56
 1.0526  0.265984E+07  0.905113E+06  0.512988E+06  0.163067E+07  0.702363E+08  0.202840E+09  137.62  -82.16   -6.83  -76.00 -173.65   11.77
 1.1474  0.277556E+07  0.228880E+07  0.396799E+06  0.719669E+07  0.727820E+07  0.137856E+08   96.65  -88.72  -79.52  -84.42   91.31   -6.50
